"","GrLivArea","Neighborhood","LotArea","X1stFlrSF","OverallQual","y_true","y_rf","y_svm_linear","y_svm_radial","y_lda","y_logistic","y_boosting"
"815",1475,"MeadowV",2665,925,5,0,0,0,0,0,0,0
"816",848,"CollgCr",4435,848,6,0,0,0,0,0,0,0
"817",1374,"OldTown",5400,840,4,0,0,0,0,0,0,0
"818",2097,"CollgCr",9750,1108,7,1,1,0,1,1,1,1
"819",1958,"Somerst",10625,1026,7,1,1,0,1,1,1,1
"820",1571,"Timber",10991,1571,8,1,1,0,1,0,0,1
"821",1604,"Edwards",10998,984,5,0,0,0,0,0,0,0
"822",987,"BrDale",1953,483,6,0,0,0,0,0,0,0
"823",864,"Edwards",8212,864,3,0,0,0,0,0,0,0
"824",1416,"Sawyer",25339,1416,5,0,0,0,0,0,0,0
"825",1258,"Edwards",9060,698,6,0,0,0,0,0,0,0
"826",1154,"IDOTRR",5436,796,4,0,0,0,0,0,0,0
"827",1746,"Gilbert",14892,1746,9,1,1,1,1,0,0,1
"828",900,"NAmes",7838,900,5,0,0,0,0,0,0,0
"829",1687,"Timber",57200,1687,5,0,0,1,0,1,1,0
"830",1513,"BrkSide",6120,939,5,0,0,0,0,0,0,0
"831",1904,"NAmes",7200,1136,5,0,0,0,0,0,0,0
"832",1158,"BrkSide",6000,950,6,0,0,0,0,0,0,0
"833",1593,"Gilbert",7415,864,6,0,0,0,0,0,0,0
"834",1294,"CollgCr",6762,1294,7,0,0,0,0,0,0,0
"835",1214,"OldTown",10410,694,3,0,0,0,0,0,0,0
"836",1646,"Crawfor",3842,1646,8,1,1,0,1,0,0,0
"837",833,"Mitchel",8780,833,5,0,0,0,0,0,0,0
"838",1363,"OldTown",7740,741,4,0,0,0,0,0,0,0
"839",2093,"NWAmes",20544,1236,7,1,1,1,1,0,0,1
"840",1040,"NAmes",7200,1040,4,0,0,0,0,0,0,0
"841",1844,"SawyerW",10994,1844,8,1,1,0,1,0,0,1
"842",1144,"NAmes",9204,1144,5,0,0,0,0,0,0,0
"843",1416,"NWAmes",11700,708,6,0,0,0,0,0,0,0
"844",1069,"NPkVill",4043,1069,6,0,0,0,0,0,0,0
"845",2201,"Edwards",19690,1575,6,1,1,1,1,0,0,1
"846",1344,"NAmes",9503,1344,5,0,0,0,0,0,0,0
"847",1440,"NWAmes",12546,1440,6,0,0,0,0,0,0,0
"848",1838,"Gilbert",21930,734,5,0,0,0,0,0,0,0
"849",958,"NPkVill",4928,958,6,0,0,0,0,0,0,0
"850",968,"OldTown",10800,968,4,0,0,0,0,0,0,0
"851",1537,"NAmes",8400,1537,6,0,0,0,0,0,0,0
"852",864,"NAmes",9000,864,4,0,0,0,0,0,0,0
"853",1932,"NridgHt",12444,1932,8,1,1,1,1,1,1,1
"854",1725,"NWAmes",11584,1040,7,0,0,0,0,0,0,0
"855",2555,"Crawfor",11526,1423,6,0,0,0,0,1,1,0
"856",848,"CollgCr",4426,848,6,0,0,0,0,0,0,0
"857",2007,"Somerst",11003,1026,10,1,1,1,1,1,1,1
"858",952,"BrkSide",8854,952,6,0,0,0,0,0,0,0
"859",1422,"CollgCr",8500,1422,7,0,0,0,0,0,0,0
"860",1792,"NAmes",9000,896,5,0,0,0,0,0,0,0
"861",1578,"Somerst",9262,1578,8,1,1,0,1,0,0,1
"862",1072,"Edwards",3675,1072,5,0,0,0,0,0,0,0
"863",1140,"Mitchel",17217,1140,5,0,0,0,0,0,0,0
"864",1221,"Somerst",7500,1221,7,0,0,0,0,0,0,0
"865",2340,"Crawfor",9042,1188,7,1,1,1,1,1,1,1
"866",1078,"NAmes",9717,1078,5,0,0,0,0,0,0,0
"867",1256,"Edwards",9937,1256,5,0,0,0,0,0,0,0
"868",1629,"Gilbert",13830,928,5,0,0,0,0,0,0,0
"869",1604,"Gilbert",9978,926,6,0,0,0,0,0,0,0
"870",1187,"Gilbert",7980,1187,6,0,0,0,0,0,0,0
"871",1341,"Gilbert",10176,1341,7,0,0,0,0,0,0,0
"872",882,"NAmes",8400,882,4,0,0,0,0,0,0,0
"873",1337,"NAmes",5858,1337,7,0,0,0,0,0,0,0
"874",987,"BrDale",1680,483,6,0,0,0,0,0,0,0
"875",836,"NPkVill",2280,836,7,0,0,0,0,0,0,0
"876",2334,"NridgHt",12858,1627,9,0,0,1,0,1,1,0
"877",1544,"NridgHt",12883,1544,8,0,0,0,0,0,0,1
"878",1698,"NridgHt",11520,1698,9,0,0,0,0,0,0,0
"879",1822,"NridgHt",14122,1822,8,0,0,1,0,1,1,0
"880",1370,"NridgHt",7132,1370,8,0,0,0,0,0,0,0
"881",1324,"Gilbert",18494,1324,6,0,0,0,0,0,0,0
"882",1145,"Blmngtn",3203,1145,7,0,0,0,0,0,0,0
"883",1659,"SawyerW",11920,831,7,0,0,0,0,0,0,0
"884",1012,"SawyerW",9800,1012,5,0,0,0,0,0,0,0
"885",1494,"Sawyer",15410,1494,6,0,0,0,0,0,0,0
"886",2349,"NoRidge",13143,1251,8,1,1,1,1,1,1,1
"887",2225,"NoRidge",11134,1402,8,0,0,1,0,1,1,0
"888",1488,"Somerst",4835,1488,7,0,0,0,0,0,0,0
"889",1680,"Somerst",3515,840,7,0,0,0,0,0,0,0
"890",1200,"Somerst",3215,600,7,0,0,0,0,0,0,0
"891",1200,"Somerst",2544,600,7,0,0,0,0,0,0,0
"892",1236,"Somerst",2544,600,6,0,0,0,0,0,0,0
"893",1080,"Somerst",2403,530,7,0,0,0,0,0,0,0
"894",1492,"Somerst",8000,1492,7,0,0,0,0,0,0,0
"895",1829,"NWAmes",10456,1829,6,0,0,0,0,0,0,0
"896",1891,"NWAmes",18837,1287,6,0,0,0,0,0,0,0
"897",1645,"NWAmes",9600,930,6,0,0,0,0,0,0,0
"898",1232,"NAmes",9600,1232,5,0,0,0,0,0,0,0
"899",1209,"NAmes",9900,1209,5,0,0,0,0,0,0,0
"900",1775,"NAmes",10600,1131,6,0,0,0,0,0,0,0
"901",2461,"NAmes",9724,1929,5,0,0,1,0,0,0,0
"902",1604,"NAmes",8267,1604,5,0,0,0,0,0,0,0
"903",1143,"NAmes",8050,1143,5,0,0,0,0,0,0,0
"904",1206,"NAmes",10725,1206,5,0,0,0,0,0,0,0
"905",1337,"NAmes",8382,832,4,0,0,0,0,0,0,0
"906",972,"NAmes",10895,972,5,0,0,0,0,0,0,0
"907",1224,"NAmes",8064,816,6,0,0,0,0,0,0,0
"908",1175,"NAmes",7635,1175,5,0,0,0,0,0,0,0
"909",1395,"NAmes",9760,1395,6,0,0,0,0,0,0,0
"910",1347,"OldTown",5805,1347,5,0,0,0,0,0,0,0
"911",1245,"OldTown",8239,1060,5,0,0,0,0,0,0,0
"912",832,"OldTown",9656,832,2,0,0,0,0,0,0,0
"913",1566,"OldTown",9600,930,8,0,0,0,0,0,0,0
"914",2256,"OldTown",9045,1128,5,0,0,0,0,0,0,0
"915",1612,"BrkSide",5830,1030,5,0,0,0,0,0,0,0
"916",1132,"BrkSide",6000,608,6,0,0,0,0,0,0,0
"917",1196,"BrkSide",6000,848,6,0,0,0,0,0,0,0
"918",1453,"BrkSide",6360,955,5,0,0,0,0,0,0,0
"919",1962,"OldTown",8094,888,4,0,0,0,0,0,0,0
"920",1560,"OldTown",12900,780,6,0,0,0,0,0,0,0
"921",1324,"OldTown",3068,662,6,0,0,0,0,0,0,0
"922",1224,"ClearCr",10632,725,5,0,0,0,0,0,0,0
"923",1392,"SWISU",9900,1212,5,0,0,0,0,0,0,0
"924",1884,"SWISU",6449,942,4,0,0,0,0,0,0,0
"925",1680,"SWISU",6048,936,5,0,0,0,0,0,0,0
"926",892,"Sawyer",7800,892,5,0,0,0,0,0,0,0
"927",1373,"Sawyer",7424,1373,5,0,0,0,0,0,0,0
"928",756,"Sawyer",9259,756,4,0,0,0,0,0,0,0
"929",1981,"ClearCr",17082,1117,6,1,1,1,1,0,0,1
"930",1610,"Edwards",18600,1052,3,1,1,0,1,0,0,0
"931",1531,"Edwards",9350,1169,4,0,0,0,0,0,0,0
"932",1508,"Edwards",17485,1508,7,0,0,0,0,0,0,0
"933",1433,"SawyerW",11980,1433,7,0,0,0,0,0,0,0
"934",1802,"SawyerW",12361,964,6,0,0,0,0,0,0,0
"935",1222,"CollgCr",7360,1222,7,0,0,0,0,0,0,0
"936",1692,"CollgCr",9337,892,7,0,0,0,0,0,0,0
"937",1026,"CollgCr",15240,1026,5,0,0,0,0,0,0,0
"938",876,"CollgCr",7480,876,5,0,0,0,0,0,0,0
"939",1978,"CollgCr",10389,1978,8,0,0,0,0,1,1,0
"940",2098,"CollgCr",9375,1044,7,0,0,1,0,1,1,1
"941",848,"CollgCr",4435,848,6,0,0,0,0,0,0,0
"942",640,"Edwards",8777,640,3,0,0,0,0,0,0,0
"943",992,"Edwards",8842,992,5,0,0,0,0,0,0,0
"944",1196,"Edwards",10044,1196,5,0,0,0,0,0,0,0
"945",1120,"Edwards",11792,792,4,0,0,0,0,0,0,0
"946",856,"SWISU",7890,856,6,0,0,0,0,0,0,0
"947",2650,"SWISU",7200,862,4,1,1,1,1,0,0,1
"948",1666,"SWISU",9839,894,5,0,0,0,0,0,0,0
"949",2177,"Crawfor",15600,1102,5,1,1,1,1,1,1,1
"950",1652,"Crawfor",19645,896,7,1,1,1,1,1,1,1
"951",1034,"Blueste",3907,1034,8,0,0,0,0,0,0,0
"952",1191,"Blueste",3907,1191,8,0,0,0,0,0,0,0
"953",952,"IDOTRR",8712,952,4,0,0,0,0,0,0,0
"954",1646,"Crawfor",3811,1646,8,0,0,0,0,0,0,0
"955",1916,"Mitchel",11050,1036,8,0,0,0,0,0,0,0
"956",1285,"Mitchel",9620,1285,6,0,0,0,0,0,0,0
"957",2048,"Mitchel",12760,2048,6,1,1,1,1,0,0,1
"958",1346,"Timber",11896,1346,7,0,0,0,0,0,0,0
"959",1444,"Timber",9802,744,5,0,0,0,0,0,0,0
"960",1264,"Mitchel",15300,1264,5,0,0,0,0,0,0,0
"961",945,"MeadowV",2394,945,5,0,0,0,0,0,0,0
"962",1092,"MeadowV",1476,546,4,0,0,0,0,0,0,0
"963",1092,"MeadowV",1900,546,4,0,0,0,0,0,0,0
"964",1092,"MeadowV",1890,546,4,0,0,0,0,0,0,0
"965",833,"Mitchel",12887,833,5,0,0,0,0,0,0,0
"966",1479,"Mitchel",10544,864,5,1,1,0,1,0,0,1
"967",1803,"Mitchel",9892,1803,8,0,0,0,0,0,0,0
"968",882,"NAmes",13008,882,6,0,0,0,0,0,0,0
"969",1434,"NAmes",10200,1434,6,0,0,0,0,0,0,0
"970",2283,"Gilbert",11792,1008,8,1,1,1,1,0,0,1
"971",1628,"Gilbert",8400,958,7,0,0,0,0,0,0,0
"972",2522,"StoneBr",7296,2522,8,0,0,1,0,1,1,0
"973",1734,"StoneBr",8013,1734,8,0,0,0,0,0,0,0
"974",1382,"Gilbert",8923,751,7,0,0,0,0,0,0,0
"975",1636,"Gilbert",7500,952,6,0,0,0,0,0,0,0
"976",1190,"Gilbert",7250,1190,6,0,0,0,0,0,0,0
"977",1934,"Gilbert",11900,946,5,0,0,0,0,0,0,0
"978",2050,"NWAmes",13250,1154,7,1,1,0,1,0,0,1
"979",1671,"NWAmes",10928,1671,6,0,0,0,0,0,0,0
"980",2673,"NWAmes",12388,1539,7,1,1,1,1,1,1,1
"981",1707,"NWAmes",11088,1707,6,0,0,0,0,0,0,0
"982",1811,"Somerst",8470,972,8,0,0,0,0,0,0,0
"983",1621,"NWAmes",9373,1621,5,0,0,0,0,0,0,0
"984",1116,"NWAmes",10140,1116,6,0,0,0,0,0,0,0
"985",1193,"NWAmes",11050,1193,7,0,0,0,0,0,0,0
"986",864,"NAmes",7038,864,4,0,0,0,0,0,0,0
"987",864,"NAmes",9000,864,4,0,0,0,0,0,0,0
"988",987,"BrDale",1680,483,6,0,0,0,0,0,0,0
"989",987,"BrDale",1680,483,6,0,0,0,0,0,0,0
"990",1548,"NPkVill",2308,804,6,0,0,0,0,0,0,0
"991",1055,"NPkVill",2280,1055,7,0,0,0,0,0,0,0
"992",1456,"NPkVill",2349,855,6,0,0,0,0,0,0,0
"993",1548,"NPkVill",2364,804,6,0,0,0,0,0,0,0
"994",1456,"NPkVill",2364,855,6,0,0,0,0,0,0,0
"995",836,"NPkVill",2104,836,7,0,0,0,0,0,0,0
"996",1120,"NAmes",10710,1120,5,0,0,0,0,0,0,0
"997",2674,"NridgHt",13693,2674,10,0,0,0,0,1,1,0
"998",1736,"NridgHt",11578,1736,9,0,0,0,0,1,1,0
"999",1782,"NridgHt",16870,1782,8,0,0,1,0,1,1,0
"1000",1531,"NridgHt",10872,1531,9,0,0,0,0,0,0,0
"1001",1808,"NridgHt",13514,1808,9,0,0,1,0,1,1,0
"1002",2400,"NridgHt",13262,1105,8,1,1,1,1,1,1,1
"1003",1606,"NridgHt",9658,1606,8,0,0,0,0,0,0,0
"1004",1358,"NridgHt",6904,1358,6,0,0,0,0,0,0,0
"1005",1358,"NridgHt",10307,1358,7,0,0,0,0,0,0,0
"1006",1456,"NridgHt",6472,1456,9,0,0,0,0,0,0,0
"1007",1712,"NridgHt",16770,1712,8,0,0,1,0,1,1,1
"1008",1405,"NridgHt",3480,1405,7,0,0,0,0,0,0,0
"1009",1490,"Gilbert",8918,745,6,0,0,0,0,0,0,0
"1010",1630,"Gilbert",7984,868,7,0,0,0,0,0,0,0
"1011",1594,"Gilbert",10125,846,7,0,0,0,0,0,0,0
"1012",1489,"Gilbert",8965,806,7,0,0,0,0,0,0,0
"1013",1342,"Gilbert",8174,698,7,0,0,0,0,0,0,0
"1014",2004,"Gilbert",12891,878,8,1,1,1,1,0,0,1
"1015",1430,"Gilbert",7750,774,7,0,0,0,0,0,0,0
"1016",2312,"Gilbert",15896,1223,7,1,1,1,1,0,0,1
"1017",2687,"NoRidge",12720,1466,8,1,1,1,1,1,1,1
"1018",2063,"NoRidge",10750,2063,8,0,0,1,0,1,1,0
"1019",2232,"NoRidge",11692,1215,8,0,0,1,0,1,1,0
"1020",1658,"Somerst",10206,1658,8,0,0,0,0,0,0,0
"1021",1702,"Somerst",10130,1702,8,0,0,0,0,0,0,0
"1022",1432,"Somerst",9139,1432,8,0,0,0,0,0,0,0
"1023",2490,"Somerst",11128,2490,9,0,0,0,0,1,1,0
"1024",1436,"Somerst",7993,1436,7,0,0,0,0,0,0,0
"1025",1402,"Somerst",8640,1402,7,0,0,0,0,0,0,0
"1026",1795,"Somerst",10603,909,8,0,0,0,0,0,0,0
"1027",1836,"Somerst",8125,1836,8,0,0,1,0,0,0,0
"1028",1662,"Somerst",10625,1662,7,0,0,0,0,0,0,0
"1029",1553,"Somerst",8736,1553,7,0,0,0,0,0,0,0
"1030",1653,"Somerst",8127,812,7,0,0,0,0,0,0,0
"1031",1512,"SawyerW",10141,1512,8,0,0,0,0,0,0,0
"1032",1114,"SawyerW",13072,1114,5,0,0,0,0,0,0,0
"1033",2122,"SawyerW",11492,913,7,0,0,1,0,0,0,1
"1034",1332,"SawyerW",7175,1332,6,0,0,0,0,0,0,0
"1035",864,"Sawyer",9079,864,5,0,0,0,0,0,0,0
"1036",1020,"Sawyer",9316,1020,5,0,0,0,0,0,0,0
"1037",912,"Sawyer",7150,912,5,0,0,0,0,0,0,0
"1038",2014,"Veenker",15676,2014,8,0,0,0,0,0,0,0
"1039",1755,"NoRidge",11949,975,7,0,0,0,0,0,0,0
"1040",3005,"Somerst",2880,1376,7,0,0,1,0,1,1,0
"1041",1726,"Somerst",3830,1726,6,0,0,0,0,0,0,0
"1042",1256,"Somerst",4217,1256,6,0,0,0,0,0,0,0
"1043",1694,"Veenker",14694,1694,8,0,0,0,0,0,0,0
"1044",1740,"Veenker",15417,1740,7,0,0,0,0,0,0,0
"1045",2499,"Veenker",9600,1487,8,0,0,0,0,0,0,0
"1046",2067,"NWAmes",12732,1285,7,0,0,0,0,0,0,0
"1047",1336,"NWAmes",9600,1336,5,0,0,0,0,0,0,0
"1048",1568,"NAmes",9600,1568,5,0,0,0,0,0,0,0
"1049",1320,"NWAmes",16500,1320,6,0,0,0,0,0,0,0
"1050",864,"NAmes",8125,864,5,0,0,0,0,0,0,0
"1051",1728,"NAmes",13495,1728,5,0,0,0,0,0,0,0
"1052",1313,"NAmes",9350,1313,5,0,0,0,0,0,0,0
"1053",1292,"NAmes",10500,1292,5,0,0,0,0,0,0,0
"1054",2140,"NAmes",8970,825,5,0,0,0,0,0,0,0
"1055",1576,"NAmes",11475,1576,6,1,1,0,1,0,0,0
"1056",960,"NAmes",9768,960,5,0,0,0,0,0,0,0
"1057",1691,"NAmes",9900,1691,6,0,0,0,0,0,0,0
"1058",1567,"NAmes",14695,1567,6,0,0,0,0,0,0,0
"1059",1329,"NAmes",12285,1329,7,0,0,0,0,0,0,0
"1060",1202,"NAmes",8750,1202,5,0,0,0,0,0,0,0
"1061",1382,"NAmes",8750,1382,5,0,0,0,0,0,0,0
"1062",1200,"NAmes",10400,1200,4,0,0,0,0,0,0,0
"1063",1866,"NAmes",9482,1866,5,1,1,0,1,0,0,0
"1064",1062,"NAmes",8128,1062,6,0,0,0,0,0,0,0
"1065",1031,"NAmes",7626,1031,5,0,0,0,0,0,0,0
"1066",1210,"NAmes",9533,1210,5,0,0,0,0,0,0,0
"1067",792,"OldTown",5470,792,3,0,0,0,0,0,0,0
"1068",2377,"OldTown",10410,1313,4,0,0,0,0,0,0,0
"1069",1690,"OldTown",7200,930,7,0,0,0,0,0,0,0
"1070",599,"OldTown",5400,599,2,0,0,0,0,0,0,0
"1071",1380,"NAmes",10143,1380,6,0,0,0,0,0,0,0
"1072",1040,"NAmes",11500,1040,6,0,0,0,0,0,0,0
"1073",951,"NAmes",8010,951,6,0,0,0,0,0,0,0
"1074",1105,"NAmes",10454,1105,6,0,0,0,0,0,0,0
"1075",1133,"NAmes",8064,765,6,0,0,0,0,0,0,0
"1076",1041,"NAmes",7350,1041,5,0,0,0,0,0,0,0
"1077",1183,"NAmes",8000,1183,5,0,0,0,0,0,0,0
"1078",1806,"NAmes",7570,993,6,0,0,0,0,0,0,0
"1079",941,"NAmes",8604,941,5,0,0,0,0,0,0,0
"1080",1944,"OldTown",10307,972,6,0,0,0,0,0,0,0
"1081",1464,"OldTown",9900,764,5,0,0,0,0,0,0,0
"1082",1558,"OldTown",6406,868,5,0,0,0,0,0,0,0
"1083",1447,"OldTown",10134,801,5,0,0,0,0,0,0,0
"1084",1328,"OldTown",6000,768,5,0,0,0,0,0,0,0
"1085",861,"OldTown",7404,861,4,0,0,0,0,0,0,0
"1086",612,"OldTown",5925,612,2,0,0,0,0,0,0,0
"1087",2007,"OldTown",8400,1090,6,0,0,0,0,0,0,0
"1088",1288,"OldTown",3600,664,6,0,0,0,0,0,0,0
"1089",816,"OldTown",3300,816,4,0,0,0,0,0,0,0
"1090",797,"IDOTRR",9392,797,3,0,0,0,0,0,0,0
"1091",1432,"BrkSide",6615,1432,6,0,0,0,0,0,0,0
"1092",1654,"BrkSide",4960,1001,5,0,0,0,0,0,0,0
"1093",1142,"BrkSide",6000,822,5,0,0,0,0,0,0,0
"1094",1768,"OldTown",8094,1048,6,0,0,0,0,0,0,0
"1095",1944,"OldTown",9928,1272,7,0,0,0,0,0,0,0
"1096",2128,"OldTown",3000,1088,5,0,0,0,0,0,0,0
"1097",1930,"IDOTRR",6876,1146,6,0,0,0,0,0,0,0
"1098",1864,"OldTown",5852,978,7,1,1,0,1,0,0,1
"1099",892,"IDOTRR",5160,892,4,0,0,0,0,0,0,0
"1100",1403,"IDOTRR",10320,754,6,0,0,0,0,0,0,0
"1101",704,"Sawyer",4280,704,4,0,0,0,0,0,0,0
"1102",1200,"Edwards",10800,1200,5,0,0,0,0,0,0,0
"1103",1152,"Edwards",10547,1152,5,0,0,0,0,0,0,0
"1104",1052,"Sawyer",11625,1052,5,0,0,0,0,0,0,0
"1105",1138,"Sawyer",15312,1138,6,0,0,0,0,0,0,0
"1106",1639,"Edwards",9350,892,6,0,0,0,0,0,0,0
"1107",1089,"Edwards",7440,1089,5,0,0,0,0,0,0,0
"1108",1049,"Edwards",4235,1049,5,0,0,0,0,0,0,0
"1109",1061,"SawyerW",10778,1061,7,0,0,0,0,0,0,0
"1110",1338,"SawyerW",19255,1338,6,0,0,0,0,0,0,0
"1111",1879,"SawyerW",10560,1079,7,0,0,0,0,0,0,0
"1112",2016,"SawyerW",26400,1288,5,1,1,1,1,1,1,1
"1113",2228,"SawyerW",7018,1114,5,1,1,1,1,0,0,1
"1114",1535,"SawyerW",7018,1535,5,0,0,0,0,0,0,0
"1115",1513,"SawyerW",7007,1513,5,0,0,0,0,0,0,0
"1116",2787,"SawyerW",11855,1168,7,1,1,1,1,1,1,1
"1117",2787,"SawyerW",7939,1168,7,1,1,1,1,1,1,1
"1118",1720,"CollgCr",10816,1720,9,0,0,1,0,0,0,0
"1119",1468,"CollgCr",9178,1468,8,0,0,0,0,0,0,0
"1120",1838,"CollgCr",11422,1838,8,0,0,1,0,0,0,0
"1121",1290,"CollgCr",6762,1290,7,0,0,0,0,0,0,0
"1122",1254,"CollgCr",10324,1254,8,0,0,0,0,0,0,0
"1123",1498,"CollgCr",11645,1498,8,0,0,0,0,0,0,0
"1124",1759,"ClearCr",16698,944,7,0,0,0,0,0,0,0
"1125",1463,"CollgCr",14753,1463,7,0,0,0,0,0,0,0
"1126",1492,"CollgCr",11166,1492,7,0,0,0,0,0,0,0
"1127",907,"CollgCr",16269,907,5,0,0,0,0,0,0,0
"1128",914,"CollgCr",6950,914,5,0,0,0,0,0,0,0
"1129",2184,"CollgCr",12334,1068,8,1,1,1,1,1,1,1
"1130",1725,"CollgCr",8749,840,7,0,0,0,0,0,0,0
"1131",1870,"CollgCr",11250,944,7,0,0,0,0,0,0,0
"1132",1513,"CollgCr",15750,1513,8,0,0,0,0,0,0,0
"1133",1417,"CollgCr",8750,1417,7,0,0,0,0,0,0,0
"1134",1072,"Edwards",3675,1072,6,0,0,0,0,0,0,0
"1135",876,"Edwards",6410,876,4,0,0,0,0,0,0,0
"1136",1560,"Edwards",11767,1560,5,0,0,0,0,0,0,0
"1137",1298,"Edwards",8212,854,5,0,0,0,0,0,0,0
"1138",1268,"SWISU",6300,832,5,0,0,0,0,0,0,0
"1139",1242,"SWISU",5707,647,6,0,0,0,0,0,0,0
"1140",1232,"Crawfor",8574,1232,6,0,0,0,0,0,0,0
"1141",1567,"Crawfor",13680,840,5,0,0,0,0,0,0,0
"1142",2480,"Crawfor",8145,1240,7,1,1,1,1,1,1,1
"1143",1561,"Crawfor",13339,1561,6,0,0,0,0,0,0,0
"1144",1906,"Crawfor",17500,1906,6,0,0,0,0,1,1,0
"1145",1229,"Blueste",1488,561,6,0,0,0,0,0,0,0
"1146",1229,"Blueste",1612,561,6,0,0,0,0,0,0,0
"1147",1982,"Crawfor",13607,1182,6,0,0,0,0,1,1,0
"1148",810,"IDOTRR",21780,810,2,0,0,0,0,0,0,0
"1149",1287,"Mitchel",9360,1287,6,0,0,0,0,0,0,0
"1150",1595,"Mitchel",11070,1595,5,0,0,0,0,0,0,0
"1151",2014,"Timber",9157,1072,7,0,0,0,0,1,1,1
"1152",1978,"Timber",12633,1978,9,0,0,0,0,1,1,0
"1153",1008,"Mitchel",12518,1008,5,0,0,0,0,0,0,0
"1154",1404,"Mitchel",13383,1404,5,0,0,0,0,0,0,0
"1155",796,"Mitchel",7689,796,5,0,0,0,0,0,0,0
"1156",883,"Mitchel",7669,883,5,0,0,0,0,0,0,0
"1157",1632,"Mitchel",10457,784,5,0,0,0,0,0,0,0
"1158",1604,"Gilbert",8702,926,6,0,0,0,0,0,0,0
"1159",1470,"Gilbert",8139,680,6,0,0,0,0,0,0,0
"1160",1604,"Gilbert",9535,926,6,0,0,0,0,0,0,0
"1161",1636,"Gilbert",15038,916,6,0,0,0,0,0,0,0
"1162",1384,"Gilbert",14137,1384,5,0,0,0,0,0,0,0
"1163",1633,"Gilbert",11184,932,6,0,0,0,0,0,0,0
"1164",1337,"StoneBr",5950,1337,8,0,0,0,0,0,0,0
"1165",2500,"StoneBr",13543,1168,8,1,1,1,1,1,1,1
"1166",1884,"StoneBr",15401,1884,9,0,0,1,0,1,1,1
"1167",1474,"Gilbert",31220,1474,6,1,1,0,1,0,0,1
"1168",1710,"StoneBr",8118,1710,9,0,0,0,0,0,0,0
"1169",1688,"NWAmes",12680,1688,7,0,0,0,0,0,0,0
"1170",1260,"NWAmes",10825,1260,7,0,0,0,0,0,0,0
"1171",2064,"NWAmes",18559,2064,7,1,1,1,1,0,0,1
"1172",2044,"NWAmes",10400,1277,7,0,0,0,0,0,0,0
"1173",2840,"NWAmes",12511,1420,7,1,1,1,1,1,1,1
"1174",1444,"NWAmes",10400,1444,6,0,0,0,0,0,0,0
"1175",2340,"NWAmes",14311,1236,8,1,1,1,1,1,1,1
"1176",987,"BrDale",1680,483,6,0,0,0,0,0,0,0
"1177",987,"BrDale",1890,483,6,0,0,0,0,0,0,0
"1178",1456,"NPkVill",2308,855,6,0,0,0,0,0,0,0
"1179",1055,"NPkVill",2529,1055,7,0,0,0,0,0,0,0
"1180",1582,"NridgHt",12704,1582,8,0,0,0,0,0,0,0
"1181",1950,"NridgHt",14418,1950,9,0,0,0,0,1,1,0
"1182",2748,"NridgHt",13418,1850,9,1,1,1,1,1,1,1
"1183",2088,"NridgHt",8899,948,8,0,0,1,0,1,1,0
"1184",2690,"NridgHt",16451,1804,8,1,1,1,1,1,1,1
"1185",1866,"NridgHt",10110,1866,9,0,0,1,0,1,1,0
"1186",1367,"NridgHt",12304,1367,7,0,0,0,0,0,0,0
"1187",1342,"NridgHt",6240,1342,8,0,0,0,0,0,0,0
"1188",1342,"NridgHt",6240,1342,8,0,0,0,0,0,0,0
"1189",1515,"Gilbert",9024,813,6,0,0,0,0,0,0,0
"1190",1720,"Gilbert",8010,840,7,0,0,0,0,0,0,0
"1191",1358,"NridgHt",7301,1358,7,0,0,0,0,0,0,0
"1192",2322,"Gilbert",12460,1037,7,1,1,1,1,0,0,1
"1193",1651,"Gilbert",8390,873,7,0,0,0,0,0,0,0
"1194",2006,"NoRidge",11675,2006,8,0,0,0,0,1,1,0
"1195",2125,"NoRidge",10990,1064,7,0,0,1,0,1,1,0
"1196",1861,"Somerst",9801,1341,8,0,0,0,0,0,0,0
"1197",1660,"Somerst",10625,1660,8,0,0,0,0,0,0,0
"1198",1218,"Somerst",7500,1218,7,0,0,0,0,0,0,0
"1199",1696,"SawyerW",10110,835,6,0,0,0,0,0,0,0
"1200",1175,"SawyerW",13072,1175,6,0,0,0,0,0,0,0
"1201",1162,"SawyerW",9260,1162,7,0,0,0,0,0,0,0
"1202",1680,"SawyerW",8480,886,6,0,0,0,0,0,0,0
"1203",1657,"SawyerW",14565,832,7,0,0,0,0,0,0,0
"1204",1677,"SawyerW",8450,827,6,0,0,0,0,0,0,0
"1205",864,"Sawyer",8100,864,5,0,0,0,0,0,0,0
"1206",864,"Sawyer",6360,864,5,0,0,0,0,0,0,0
"1207",2786,"NoRidge",11025,1827,9,0,0,1,0,1,1,0
"1208",1245,"Somerst",3435,1245,7,0,0,0,0,0,0,0
"1209",1200,"Somerst",3180,600,6,0,0,0,0,0,0,0
"1210",1419,"Somerst",4385,1419,9,0,0,0,0,0,0,0
"1211",1404,"Somerst",2160,684,7,0,0,0,0,0,0,0
"1212",1789,"Somerst",10646,872,7,0,0,0,0,0,0,0
"1213",1586,"Somerst",2645,962,8,0,0,0,0,0,0,0
"1214",1607,"Somerst",2645,962,8,0,0,0,0,0,0,0
"1215",2393,"Somerst",3951,1469,10,0,0,0,0,1,1,0
"1216",1239,"Veenker",11064,1239,8,0,0,0,0,0,0,0
